1,"[366, 407]","[291, 352]","[227, 270]","[194, 177]","[235, 112]","[268, 155]","[270, 61]","[274, 140]","[281, 199]","[328, 147]","[331, 55]","[326, 150]","[326, 199]","[387, 154]","[394, 68]","[377, 151]","[373, 203]","[447, 178]","[448, 102]","[424, 154]","[415, 198]"
1,"[283, 292]","[234, 264]","[196, 224]","[178, 174]","[199, 142]","[222, 162]","[219, 112]","[219, 155]","[224, 185]","[251, 157]","[249, 110]","[247, 159]","[248, 182]","[281, 160]","[281, 115]","[273, 158]","[274, 184]","[312, 171]","[310, 131]","[298, 159]","[295, 181]"
1,"[300, 255]","[276, 237]","[257, 210]","[253, 179]","[269, 164]","[275, 174]","[279, 145]","[280, 169]","[279, 187]","[293, 173]","[298, 147]","[297, 175]","[293, 189]","[311, 177]","[316, 152]","[312, 177]","[308, 191]","[329, 186]","[331, 163]","[326, 179]","[322, 191]"
1,"[176, 381]","[180, 276]","[217, 168]","[266, 88]","[340, 68]","[348, 158]","[423, 97]","[365, 109]","[321, 138]","[376, 203]","[461, 143]","[378, 159]","[326, 187]","[393, 254]","[475, 200]","[393, 204]","[335, 227]","[400, 315]","[466, 263]","[411, 251]","[358, 262]"
1,"[405, 192]","[369, 252]","[302, 293]","[245, 304]","[200, 284]","[206, 224]","[143, 215]","[198, 243]","[239, 252]","[219, 179]","[155, 168]","[226, 209]","[262, 219]","[246, 141]","[191, 126]","[256, 172]","[291, 189]","[284, 107]","[239, 98]","[278, 139]","[307, 158]"
1,"[217, 395]","[194, 304]","[221, 186]","[262, 110]","[326, 82]","[343, 157]","[384, 97]","[321, 149]","[300, 183]","[377, 207]","[396, 157]","[316, 214]","[321, 232]","[401, 264]","[410, 226]","[331, 270]","[340, 282]","[422, 326]","[426, 288]","[368, 309]","[370, 322]"
1,"[259, 340]","[247, 268]","[284, 179]","[319, 120]","[353, 133]","[400, 169]","[407, 138]","[348, 166]","[335, 185]","[430, 212]","[396, 193]","[329, 223]","[336, 235]","[437, 264]","[381, 259]","[323, 275]","[339, 279]","[433, 316]","[375, 310]","[334, 314]","[346, 314]"
1,"[195, 166]","[205, 250]","[257, 326]","[320, 365]","[372, 348]","[239, 246]","[364, 312]","[344, 316]","[305, 301]","[260, 185]","[395, 266]","[363, 267]","[320, 249]","[290, 140]","[405, 220]","[374, 223]","[338, 207]","[319, 110]","[402, 181]","[379, 182]","[349, 164]"
1,"[493, 233]","[443, 156]","[358, 117]","[274, 111]","[229, 147]","[352, 149]","[239, 173]","[264, 162]","[301, 157]","[359, 210]","[240, 220]","[265, 204]","[302, 202]","[365, 263]","[261, 263]","[289, 245]","[323, 242]","[372, 306]","[289, 294]","[311, 279]","[338, 278]"
1,"[320, 288]","[265, 249]","[225, 184]","[211, 127]","[228, 85]","[270, 125]","[262, 70]","[255, 116]","[259, 147]","[301, 129]","[291, 84]","[281, 142]","[288, 162]","[335, 140]","[320, 98]","[309, 155]","[317, 175]","[371, 158]","[350, 124]","[336, 164]","[343, 183]"
