11,"[298, 415]","[256, 382]","[227, 325]","[218, 276]","[257, 249]","[268, 245]","[270, 186]","[272, 229]","[274, 268]","[308, 249]","[332, 162]","[346, 117]","[360, 69]","[340, 272]","[348, 224]","[313, 269]","[288, 304]","[367, 305]","[358, 268]","[325, 297]","[299, 326]"
11,"[285, 324]","[255, 298]","[239, 258]","[240, 223]","[265, 201]","[259, 205]","[258, 162]","[260, 184]","[263, 207]","[286, 206]","[301, 146]","[309, 116]","[318, 86]","[309, 222]","[314, 185]","[292, 214]","[277, 240]","[327, 245]","[321, 217]","[301, 234]","[288, 254]"
11,"[270, 323]","[265, 281]","[285, 243]","[311, 217]","[343, 214]","[330, 219]","[360, 186]","[348, 202]","[334, 220]","[347, 238]","[398, 207]","[426, 193]","[452, 180]","[353, 263]","[381, 244]","[348, 249]","[322, 256]","[353, 291]","[366, 271]","[341, 270]","[320, 275]"
11,"[360, 264]","[317, 283]","[270, 288]","[238, 285]","[229, 256]","[226, 231]","[186, 226]","[213, 240]","[240, 251]","[242, 204]","[190, 170]","[157, 154]","[127, 137]","[269, 189]","[238, 186]","[254, 227]","[269, 254]","[301, 184]","[270, 193]","[275, 226]","[285, 250]"
11,"[308, 409]","[341, 359]","[336, 311]","[309, 283]","[279, 273]","[341, 286]","[322, 231]","[312, 245]","[315, 268]","[307, 288]","[288, 215]","[279, 173]","[275, 140]","[276, 297]","[265, 245]","[271, 261]","[275, 280]","[254, 312]","[257, 274]","[268, 284]","[275, 299]"
11,"[341, 440]","[389, 383]","[391, 312]","[352, 269]","[308, 251]","[395, 285]","[371, 199]","[360, 220]","[364, 250]","[347, 290]","[324, 187]","[315, 126]","[308, 74]","[302, 300]","[291, 213]","[302, 231]","[307, 255]","[270, 315]","[279, 249]","[295, 260]","[303, 279]"
11,"[338, 404]","[298, 381]","[269, 340]","[270, 315]","[299, 295]","[292, 240]","[289, 206]","[300, 250]","[307, 286]","[336, 241]","[355, 168]","[368, 123]","[383, 74]","[370, 263]","[380, 238]","[348, 289]","[327, 322]","[399, 295]","[388, 290]","[356, 322]","[333, 345]"
11,"[378, 355]","[326, 344]","[276, 327]","[247, 311]","[251, 285]","[259, 238]","[224, 215]","[240, 250]","[257, 278]","[297, 220]","[265, 154]","[242, 116]","[224, 77]","[340, 224]","[312, 205]","[299, 261]","[295, 300]","[381, 243]","[346, 235]","[330, 274]","[324, 305]"
11,"[256, 318]","[237, 283]","[237, 244]","[246, 213]","[268, 194]","[274, 201]","[286, 158]","[280, 176]","[275, 197]","[298, 212]","[333, 160]","[353, 133]","[373, 107]","[313, 234]","[329, 203]","[298, 216]","[274, 229]","[321, 261]","[323, 234]","[297, 239]","[277, 249]"
11,"[311, 318]","[275, 308]","[248, 282]","[239, 257]","[247, 234]","[241, 224]","[221, 191]","[233, 209]","[245, 227]","[267, 215]","[256, 159]","[250, 127]","[245, 95]","[295, 221]","[286, 191]","[276, 226]","[271, 251]","[320, 234]","[305, 215]","[292, 238]","[287, 259]"
