5,"[258, 426]","[208, 388]","[178, 323]","[205, 271]","[254, 267]","[226, 231]","[205, 156]","[190, 109]","[181, 66]","[274, 225]","[276, 141]","[274, 86]","[273, 36]","[316, 244]","[338, 172]","[353, 122]","[365, 77]","[352, 278]","[391, 232]","[420, 201]","[445, 171]"
5,"[206, 399]","[184, 333]","[201, 253]","[257, 217]","[301, 246]","[299, 214]","[335, 147]","[358, 105]","[381, 71]","[339, 243]","[398, 182]","[435, 144]","[467, 113]","[359, 284]","[426, 248]","[473, 223]","[513, 201]","[362, 333]","[420, 329]","[462, 325]","[500, 319]"
5,"[133, 313]","[156, 240]","[213, 187]","[277, 180]","[310, 218]","[319, 225]","[398, 203]","[446, 189]","[490, 180]","[331, 273]","[419, 266]","[476, 260]","[524, 256]","[319, 316]","[399, 327]","[453, 333]","[500, 337]","[290, 356]","[340, 383]","[378, 401]","[412, 415]"
5,"[433, 270]","[389, 316]","[327, 338]","[280, 320]","[252, 284]","[251, 276]","[174, 281]","[125, 284]","[81, 285]","[257, 233]","[176, 217]","[124, 208]","[77, 201]","[283, 200]","[215, 173]","[169, 156]","[126, 143]","[322, 173]","[281, 138]","[253, 115]","[223, 97]"
5,"[497, 393]","[422, 428]","[326, 425]","[260, 385]","[274, 325]","[262, 307]","[159, 272]","[92, 249]","[33, 225]","[293, 250]","[196, 182]","[129, 138]","[66, 98]","[345, 219]","[276, 148]","[226, 98]","[175, 54]","[410, 204]","[375, 136]","[355, 86]","[330, 41]"
5,"[300, 340]","[262, 329]","[230, 298]","[227, 259]","[250, 242]","[243, 244]","[220, 206]","[206, 182]","[195, 159]","[266, 233]","[252, 187]","[242, 158]","[234, 132]","[291, 233]","[285, 192]","[281, 165]","[277, 141]","[317, 242]","[322, 211]","[325, 190]","[327, 169]"
5,"[282, 308]","[277, 269]","[295, 236]","[319, 219]","[335, 221]","[344, 231]","[367, 205]","[380, 187]","[392, 172]","[355, 246]","[385, 221]","[405, 203]","[422, 188]","[358, 263]","[390, 247]","[412, 233]","[430, 221]","[355, 282]","[381, 276]","[400, 269]","[416, 261]"
5,"[297, 324]","[267, 291]","[259, 248]","[267, 216]","[281, 209]","[296, 207]","[299, 165]","[297, 138]","[294, 113]","[314, 213]","[324, 167]","[328, 135]","[330, 107]","[328, 228]","[342, 188]","[349, 159]","[354, 132]","[338, 251]","[352, 223]","[358, 200]","[362, 178]"
5,"[315, 333]","[293, 301]","[290, 258]","[317, 227]","[347, 221]","[309, 211]","[310, 165]","[312, 137]","[316, 112]","[332, 211]","[338, 162]","[343, 132]","[349, 104]","[351, 221]","[363, 179]","[372, 153]","[381, 131]","[368, 239]","[383, 211]","[394, 192]","[405, 176]"
5,"[292, 356]","[261, 337]","[244, 305]","[263, 288]","[294, 297]","[293, 272]","[295, 236]","[296, 213]","[298, 191]","[323, 275]","[339, 235]","[350, 210]","[361, 186]","[344, 289]","[370, 259]","[388, 241]","[404, 224]","[360, 310]","[390, 295]","[411, 288]","[429, 280]"
