8,"[358, 408]","[309, 349]","[281, 279]","[262, 226]","[238, 181]","[355, 206]","[319, 157]","[283, 153]","[253, 159]","[390, 214]","[324, 198]","[313, 262]","[335, 274]","[420, 235]","[350, 227]","[342, 284]","[366, 292]","[444, 265]","[387, 255]","[374, 292]","[393, 302]"
8,"[338, 399]","[289, 319]","[270, 246]","[254, 198]","[227, 152]","[369, 203]","[327, 147]","[285, 136]","[248, 136]","[395, 223]","[313, 192]","[300, 238]","[319, 261]","[407, 252]","[318, 223]","[311, 268]","[333, 285]","[407, 286]","[337, 260]","[325, 288]","[342, 303]"
8,"[271, 430]","[314, 364]","[330, 274]","[307, 195]","[282, 138]","[377, 303]","[356, 201]","[320, 155]","[286, 132]","[328, 327]","[279, 210]","[268, 239]","[281, 273]","[275, 344]","[239, 233]","[238, 265]","[251, 299]","[223, 356]","[204, 269]","[207, 294]","[218, 323]"
8,"[323, 453]","[255, 372]","[215, 261]","[187, 179]","[158, 111]","[319, 161]","[277, 91]","[226, 77]","[179, 80]","[373, 174]","[293, 138]","[271, 237]","[304, 254]","[424, 208]","[338, 192]","[317, 276]","[353, 285]","[465, 253]","[390, 236]","[366, 290]","[394, 302]"
8,"[298, 420]","[239, 311]","[220, 210]","[196, 141]","[160, 76]","[362, 154]","[301, 77]","[241, 57]","[188, 53]","[396, 181]","[283, 129]","[265, 197]","[293, 227]","[412, 221]","[284, 179]","[275, 242]","[310, 265]","[408, 269]","[302, 235]","[290, 276]","[317, 295]"
8,"[310, 439]","[263, 353]","[249, 241]","[244, 160]","[236, 88]","[351, 183]","[343, 114]","[303, 80]","[270, 68]","[394, 204]","[374, 123]","[317, 197]","[335, 229]","[434, 241]","[395, 179]","[343, 249]","[369, 275]","[469, 289]","[423, 243]","[381, 284]","[403, 307]"
8,"[289, 401]","[231, 315]","[200, 221]","[184, 151]","[172, 89]","[307, 157]","[269, 91]","[228, 72]","[188, 67]","[345, 173]","[269, 133]","[250, 210]","[277, 229]","[380, 201]","[298, 172]","[281, 242]","[313, 255]","[408, 239]","[340, 212]","[319, 256]","[344, 271]"
8,"[256, 328]","[214, 266]","[196, 198]","[185, 149]","[171, 105]","[275, 155]","[246, 107]","[214, 94]","[184, 90]","[303, 166]","[240, 137]","[224, 188]","[241, 207]","[322, 186]","[252, 166]","[242, 213]","[263, 228]","[334, 212]","[276, 193]","[265, 223]","[282, 235]"
8,"[482, 310]","[414, 272]","[369, 217]","[336, 176]","[300, 145]","[431, 134]","[374, 106]","[336, 112]","[306, 124]","[460, 130]","[382, 132]","[391, 191]","[418, 199]","[487, 138]","[406, 150]","[418, 204]","[446, 209]","[507, 158]","[440, 169]","[443, 205]","[466, 209]"
8,"[431, 424]","[351, 354]","[300, 261]","[261, 193]","[225, 135]","[403, 146]","[343, 84]","[288, 95]","[246, 126]","[458, 159]","[361, 147]","[346, 239]","[377, 259]","[504, 192]","[402, 201]","[392, 279]","[425, 289]","[539, 238]","[453, 246]","[435, 298]","[461, 306]"
